branchCode,orderNumber,lineNo,modifierGroupName,modifierOptionName,priceDelta,labelSnapshot
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00742,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00744,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00744,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,1,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00747,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00750,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00750,3,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00753,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00754,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00755,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00756,3,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00757,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00757,4,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00758,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00758,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00760,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00761,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00764,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00766,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00766,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00767,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00767,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00768,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00768,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00770,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00770,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00770,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00771,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00774,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00775,3,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00778,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00779,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00782,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00783,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00783,4,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00784,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00787,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00788,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00791,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00792,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00807,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00811,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00811,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00815,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00815,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00818,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00819,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00820,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00821,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00822,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00826,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00828,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00830,4,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00837,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00839,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00842,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00847,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00852,3,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00852,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00853,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00853,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00855,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00855,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00856,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00857,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00858,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00859,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00859,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00861,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00862,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00865,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00867,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00868,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00868,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00870,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00871,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00873,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00874,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00878,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00879,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00881,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00882,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00883,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00884,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00886,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00887,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00887,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00888,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00889,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00890,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00890,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00897,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00897,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00897,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00898,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00901,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00904,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00905,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00906,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00909,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00911,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00912,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00913,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00913,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00914,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00915,2,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00916,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00916,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00918,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00919,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00920,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00920,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00922,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00922,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00923,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00925,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00927,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00929,2,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00933,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00934,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00934,2,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00935,4,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00936,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00937,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00937,2,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00937,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00937,4,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00939,2,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00940,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00941,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00942,1,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00944,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00944,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00945,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00947,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00948,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00949,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00950,4,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00952,2,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00955,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00956,2,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00958,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00959,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00959,2,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00963,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00968,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00969,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00969,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00970,3,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00971,2,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00972,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00972,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00972,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00972,4,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00975,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00976,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00976,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00978,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00978,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00981,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00981,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00983,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00987,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00987,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00987,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00988,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00991,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00992,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00999,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-00999,2,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01000,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01002,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01002,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01005,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01006,3,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01007,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01012,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01013,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01015,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01017,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01019,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01019,3,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01021,1,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01021,4,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01022,1,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01024,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01024,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01025,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01025,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01027,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01027,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01030,1,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01034,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01036,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01040,1,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01041,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01043,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01045,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01047,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01048,3,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01049,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01051,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01051,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01057,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01057,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01057,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01059,2,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01059,4,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01060,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01062,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01068,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01069,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01074,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01075,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01075,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01077,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01080,3,Drink Temperature,Iced,0.00,Demo modifier
GARDEN_CAFE,ORD-GARDEN_CAFE-01085,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01086,2,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01087,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01091,2,Drink Temperature,Iced,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01093,1,Drink Temperature,Iced,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01096,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01096,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
ROOFTOP_BAR,ORD-ROOFTOP_BAR-01097,1,Drink Temperature,Iced,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01102,2,Sauce Choice,Herb Sauce,0.00,Demo modifier
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-01104,1,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01105,3,Sauce Choice,Herb Sauce,0.00,Demo modifier
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-01106,2,Drink Temperature,Iced,0.00,Demo modifier
