branchCode,orderNumber,action,actorEmail,createdAt,metadata
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00437,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-08T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00440,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-08T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00440,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-08T07:56:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00441,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-08T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00444,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-08T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00445,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00446,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00447,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00448,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00450,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00452,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00453,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00458,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00459,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00460,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-09T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00461,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00462,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00464,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00464,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-10T17:56:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00465,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00466,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00467,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00469,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00470,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00471,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00473,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00474,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00475,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-10T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00481,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-11T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00483,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-11T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00484,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-11T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00485,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-12T07:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00487,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-12T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00488,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-12T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00489,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-12T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00491,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-12T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00492,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-12T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00495,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00497,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00497,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-13T07:56:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00498,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00501,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00502,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00503,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00504,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-13T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00507,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00510,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00511,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00513,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00514,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00515,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00516,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00516,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-14T07:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00519,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00520,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-14T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00521,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00522,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00523,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00524,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00524,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-15T11:21:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00528,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00529,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00531,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00532,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00535,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00535,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-15T11:06:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00536,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00536,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-15T17:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00538,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00540,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-15T18:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00541,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-16T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00542,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-16T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00544,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-16T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00545,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-17T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00545,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-17T17:36:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00546,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-17T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00547,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-17T15:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00549,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-17T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00550,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-17T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00556,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00557,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00558,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00560,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00561,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00562,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00563,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00564,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-18T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00566,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T07:45:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00568,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00570,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00572,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00573,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00574,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00578,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00578,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-19T08:21:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00579,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00579,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-19T10:56:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00580,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-19T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00581,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00584,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00588,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00589,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00591,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00592,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00593,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00594,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00595,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00597,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00597,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-20T09:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00598,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00599,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-20T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00602,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-21T11:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00605,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00606,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00607,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T17:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00608,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00609,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T09:45:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00610,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T10:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00611,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T11:20:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00612,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-22T08:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00613,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T08:05:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00614,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T17:55:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00616,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T15:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00617,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T10:05:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00619,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T16:20:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00620,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T09:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00621,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00623,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-23T15:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00625,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00627,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00628,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T16:05:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00630,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
GARDEN_CAFE,ORD-GARDEN_CAFE-00635,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T09:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00637,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T07:55:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00637,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-24T07:56:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00639,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00639,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-24T17:36:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00640,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-24T18:20:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00643,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T17:35:00Z,"{""receiptIdEqualsOrderId"": true}"
TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00644,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T10:35:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00648,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T10:45:00Z,"{""receiptIdEqualsOrderId"": true}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00648,RECEIPT_SEND_PENDING,cashier@nimbus.demo,2026-05-25T10:46:00Z,"{""status"": ""PENDING"", ""supported"": false, ""reason"": ""NO_LIVE_DELIVERY_ADAPTER""}"
ROOFTOP_BAR,ORD-ROOFTOP_BAR-00649,RECEIPT_CREATED,cashier@nimbus.demo,2026-05-25T10:55:00Z,"{""receiptIdEqualsOrderId"": true}"
